customer_id,age,monthly_income,occupation,city,state,txn_count,avg_transaction,grocery_spend,fuel_spend,shopping_spend,electricity_bill,internet_bill,delay_days,recharge_frequency,monthly_data_usage,call_minutes,total_spend,savings,utilization,payment_score,engagement_score,default,alt_credit_score
925,34,88958,Student,South Alexanderchester,Karnataka,84,4478,9474,539,11474,1461,1115,22,5,6,1146,21487,67471,0.24154095190989,78,90,0,849
926,38,143872,Student,Christopherburgh,Maharashtra,42,2718,3456,3722,12559,1053,865,13,1,76,747,19737,124135,0.1371844417259786,87,118,0,849
927,53,43872,Student,Port Alexandria,Gujarat,118,2220,3891,1616,14306,1954,954,16,6,65,1415,19813,24059,0.4516092268417214,84,183,0,849
928,57,95774,Engineer,East Stephanie,Maharashtra,29,966,6958,2756,7353,2237,1169,22,2,56,1404,17067,78707,0.1782007642992879,78,85,0,849
929,40,23689,Shop Owner,West Edward,Maharashtra,49,1986,3591,4655,1468,1369,898,2,3,42,1775,9714,13975,0.4100637426653721,98,91,0,846
930,34,23050,Student,West Deborah,Telangana,149,3414,3703,889,9484,1106,1376,23,6,6,240,14076,8974,0.6106724511930586,77,155,1,326
931,26,31644,Freelancer,East Kristenmouth,Delhi,284,1031,7882,3531,12221,1003,775,15,4,21,307,23634,8010,0.7468714448236633,85,305,0,849
932,20,51520,Driver,Port Susan,Telangana,62,3399,8505,1777,3701,2363,786,5,8,96,59,13983,37537,0.2714091614906832,95,158,0,849
933,18,115410,Teacher,Lake Michael,Delhi,213,1617,9821,2959,12479,1005,1464,11,7,70,1224,25259,90151,0.2188631834329781,89,283,0,849
934,49,139887,Driver,East Chris,Gujarat,20,1830,1083,4527,3877,1076,746,1,1,30,177,9487,130400,0.0678190253561803,99,50,0,849
935,36,34618,Driver,North Joanfort,Karnataka,34,3451,3685,2194,14818,508,712,4,5,55,1553,20697,13921,0.5978681610722746,96,89,0,849
936,57,14173,Teacher,Evansville,Maharashtra,185,1212,7272,298,3847,1750,963,6,1,34,1178,11417,2756,0.805545756014958,94,219,0,834
937,31,80305,Shop Owner,Evanschester,Delhi,296,4995,3389,1377,5773,2637,450,14,3,22,1360,10539,69766,0.1312371583338522,86,318,0,849
938,41,80533,Student,Smithshire,Maharashtra,220,927,5734,3742,10269,1578,1154,5,7,21,1345,19745,60788,0.2451789949461711,95,241,0,849
939,57,141060,Student,East Jillian,Telangana,266,3189,8112,2492,11447,2955,669,2,4,43,221,22051,119009,0.1563235502622997,98,309,0,849
940,44,119903,Freelancer,Davidville,Telangana,109,1953,4740,2322,11248,1004,1125,12,2,19,1889,18310,101593,0.1527067713068063,88,128,0,849
941,52,68002,Driver,Jonesshire,Karnataka,198,1911,7120,1866,4547,676,1272,21,5,11,974,13533,54469,0.1990088526808035,79,209,0,849
942,27,66408,Driver,Stephaniestad,Delhi,172,3225,1598,1734,5163,743,1054,20,2,45,757,8495,57913,0.1279213347789423,80,217,0,849
943,40,101649,Freelancer,Leachburgh,Karnataka,297,3466,6802,680,8663,939,423,17,1,36,1249,16145,85504,0.1588308788084486,83,333,0,849
944,54,137815,Freelancer,Benjaminmouth,Karnataka,42,4874,8501,1729,2691,1600,1121,9,7,15,1183,12921,124894,0.0937561223379167,91,57,0,849
945,33,96610,Engineer,Lake Derek,Gujarat,92,717,8086,680,9664,2707,922,20,3,96,1275,18430,78180,0.1907670013456164,80,188,0,849
946,33,82827,Student,East Cassie,Maharashtra,104,2513,7337,2529,11195,2308,1380,26,8,86,1727,21061,61766,0.254276986972847,74,190,0,849
947,29,69722,Shop Owner,North Stanley,Karnataka,131,4083,3667,2997,7021,2219,1218,21,1,85,1124,13685,56037,0.1962795100542153,79,216,0,849
948,29,76960,Freelancer,Wardland,Maharashtra,175,2202,2524,329,2986,2799,1485,23,1,88,1256,5839,71121,0.0758705821205821,77,263,0,849
949,22,10887,Engineer,New Michael,Maharashtra,151,1940,4977,2185,7586,881,398,6,7,76,1083,14748,-3861,1.354643152383577,94,227,0,838
950,58,91938,Freelancer,Michellefort,Telangana,289,3671,4991,2511,8342,1986,813,23,4,95,316,15844,76094,0.1723335291174487,77,384,0,849
951,19,87789,Driver,Chloeview,Maharashtra,272,1343,2965,3102,10541,700,664,0,6,16,942,16608,71181,0.1891808768752349,100,288,0,849
952,30,56163,Freelancer,South Angela,Karnataka,123,4331,9925,1437,12044,1649,880,24,9,78,964,23406,32757,0.4167512419208375,76,201,0,849
953,46,32931,Shop Owner,Crystalborough,Gujarat,272,68,3259,222,502,920,1127,22,9,53,295,3983,28948,0.1209498648689684,78,325,0,849
954,27,104776,Teacher,New Derek,Telangana,255,4999,4823,4594,3068,2781,1416,11,8,24,1465,12485,92291,0.1191589677025272,89,279,0,849
955,27,105556,Driver,East Jamesfort,Maharashtra,209,1935,7560,1299,2838,2962,1242,2,3,48,1743,11697,93859,0.1108132176285573,98,257,0,849
956,22,120041,Driver,Port Michael,Maharashtra,72,3808,5310,947,7291,923,620,26,6,55,1786,13548,106493,0.1128614390083388,74,127,0,849
957,44,136155,Engineer,Matthewburgh,Karnataka,23,3788,3231,4007,1369,2139,1155,29,4,37,953,8607,127548,0.0632147185193345,71,60,0,849
958,27,32625,Student,Audreyshire,Karnataka,66,143,3487,4655,10467,599,702,26,1,92,1271,18609,14016,0.5703908045977012,74,158,0,849
959,33,113937,Driver,Hillhaven,Gujarat,232,485,5447,4300,7024,1971,552,29,4,75,1334,16771,97166,0.1471953799029288,71,307,0,849
960,55,145189,Teacher,Jacobberg,Karnataka,92,3637,576,815,9459,2825,459,0,2,24,736,10850,134339,0.0747301792835545,100,116,0,849
961,56,104876,Freelancer,East Johnathan,Delhi,121,155,7194,2873,3846,504,1461,15,2,84,461,13913,90963,0.1326614287348869,85,205,0,849
962,44,78136,Freelancer,New Timothy,Delhi,107,3198,744,2625,4349,1157,1059,22,5,30,1586,7718,70418,0.0987764922698884,78,137,0,849
963,36,36990,Teacher,Ashleystad,Telangana,224,3858,8833,892,5987,2415,432,27,6,82,479,15712,21278,0.4247634495809678,73,306,0,849
964,51,138133,Engineer,New Daniel,Gujarat,103,2449,5140,2960,10891,729,607,9,5,31,1783,18991,119142,0.1374834398731657,91,134,0,849
965,26,121072,Freelancer,South Laura,Maharashtra,177,1519,3874,4719,9347,1497,711,0,8,89,1422,17940,103132,0.148176291793313,100,266,0,849
966,53,64330,Driver,Marilynstad,Gujarat,228,92,8423,1660,5887,2006,1477,22,6,53,1469,15970,48360,0.2482512047256334,78,281,0,849
967,46,50387,Student,Wattston,Karnataka,103,2274,2610,957,7646,1565,1350,17,4,82,723,11213,39174,0.2225375592910869,83,185,0,849
968,43,72260,Engineer,Ramirezburgh,Karnataka,68,1380,7913,1312,2321,1683,1383,9,7,53,753,11546,60714,0.1597841129255466,91,121,0,849
969,38,109575,Freelancer,Cervantesside,Delhi,34,4995,5874,2651,14321,880,669,20,7,27,162,22846,86729,0.2084964636093999,80,61,0,849
970,51,94381,Student,East Jacob,Telangana,298,1791,5201,3808,3377,1475,1425,2,1,48,1222,12386,81995,0.1312340407497271,98,346,0,849
971,45,70272,Shop Owner,Monicatown,Delhi,218,4133,1245,557,14899,2954,1172,4,2,40,431,16701,53571,0.2376622267759562,96,258,0,849
972,24,75618,Student,Adamsberg,Gujarat,249,991,4523,2296,14057,1069,1133,6,3,17,1262,20876,54742,0.2760718347483403,94,266,0,849
973,53,86872,Shop Owner,Port Iantown,Gujarat,94,1775,9676,1587,12713,2204,1237,11,2,90,392,23976,62896,0.2759922644810756,89,184,0,849
974,49,40981,Freelancer,West Mathewchester,Maharashtra,107,1386,9353,32,14604,2509,853,19,6,28,761,23989,16992,0.5853688294575535,81,135,0,849
975,27,92289,Engineer,Johnsonland,Gujarat,65,3464,1656,3126,8752,1391,1496,11,7,58,1758,13534,78755,0.1466480295593191,89,123,0,849
976,52,148746,Shop Owner,Gutierrezborough,Maharashtra,27,321,5795,4076,12080,1960,858,4,8,19,663,21951,126795,0.1475737162680004,96,46,0,849
977,45,79212,Engineer,Albertfort,Maharashtra,290,2802,3209,1154,5721,2564,1447,4,7,32,1851,10084,69128,0.1273039438468919,96,322,0,849
978,44,100009,Engineer,Lake James,Delhi,289,1795,9029,9,4644,1485,500,5,1,65,792,13682,86327,0.1368076873081422,95,354,0,849
979,34,14138,Student,New Tanya,Maharashtra,130,780,5390,1648,4728,2749,574,13,3,51,800,11766,2372,0.8322252086575187,87,181,0,838
980,59,14017,Driver,West Karen,Telangana,90,2180,4866,1506,2658,2023,1166,28,5,95,1969,9030,4987,0.6442177356067632,72,185,1,310
981,57,20278,Student,New Adrian,Telangana,95,3279,6765,4136,13978,1365,678,10,6,82,1713,24879,-4601,1.2268961436039056,90,177,0,838
982,40,142206,Driver,East Charlottechester,Maharashtra,149,2376,3310,2516,12163,1651,364,12,3,6,1140,17989,124217,0.1264995851089264,88,155,0,849
983,22,15039,Teacher,South Williamshire,Karnataka,28,62,6438,3621,4183,1120,1347,27,5,9,1613,14242,797,0.9470044550834495,73,37,1,310
984,20,63053,Teacher,East Heather,Maharashtra,212,3523,5810,3122,12156,1385,790,16,3,92,1036,21088,41965,0.3344487970437568,84,304,0,849
985,28,77087,Teacher,Mercedeschester,Gujarat,160,670,4290,1645,10935,2576,1343,2,6,43,678,16870,60217,0.2188436441942221,98,203,0,849
986,35,146355,Engineer,Davidchester,Telangana,171,3541,6374,3711,4188,2053,1210,18,5,91,1775,14273,132082,0.0975231457756824,82,262,0,849
987,20,110297,Freelancer,Jacktown,Maharashtra,29,1429,4743,2045,11740,2779,435,12,6,38,354,18528,91769,0.1679828100492307,88,67,0,849
988,44,120317,Engineer,Markchester,Gujarat,159,451,3153,4324,14386,2862,492,8,9,81,809,21863,98454,0.1817116450709376,92,240,0,849
989,34,18024,Student,Staceyville,Delhi,44,317,6412,4221,6949,1738,1172,21,7,71,1456,17582,442,0.9754771415889923,79,115,1,310
990,45,101829,Shop Owner,South Katherine,Maharashtra,209,1162,8022,2675,14163,965,508,23,5,1,266,24860,76969,0.2441347749658741,77,210,0,849
991,35,95178,Shop Owner,Osbornetown,Gujarat,196,1330,1732,4376,13230,1357,948,29,9,8,630,19338,75840,0.203177204816239,71,204,0,849
992,55,140299,Engineer,Wattshaven,Telangana,124,196,7946,4616,5225,2467,926,12,3,8,1954,17787,122512,0.1267792357750233,88,132,0,849
993,32,83233,Teacher,Lake Johnny,Karnataka,113,338,1909,13,756,1904,1068,24,3,59,1000,2678,80555,0.0321747383850155,76,172,0,849
994,30,98835,Freelancer,North Jenniferport,Telangana,205,1473,5453,2990,1695,2859,346,3,4,55,1117,10138,88697,0.1025749987352658,97,260,0,849
995,41,41707,Student,North Christopher,Karnataka,289,1294,7266,3470,12859,1039,821,27,5,54,1505,23595,18112,0.5657323710648092,73,343,0,849
996,31,86709,Teacher,Smithfurt,Maharashtra,93,2452,996,3399,13775,1700,433,26,7,13,171,18170,68539,0.2095514883114786,74,106,0,849
997,18,77173,Freelancer,Melindaberg,Telangana,42,959,872,4457,6736,547,735,15,7,27,1118,12065,65108,0.156337060889171,85,69,0,849
998,46,110336,Teacher,West Kevin,Delhi,82,4881,3284,2393,12612,2158,985,0,7,35,256,18289,92047,0.1657573230858468,100,117,0,849
999,38,59393,Engineer,Port Sherry,Telangana,122,1265,2195,1907,5314,885,650,14,3,7,291,9416,49977,0.1585372013536948,86,129,0,849
1000,37,92722,Driver,West Marcshire,Telangana,288,1069,1903,1426,9355,1266,1103,13,2,51,351,12684,80038,0.1367960138909859,87,339,0,849
